"","countrycode","year","unit_benefit","use_market_perkm2","use_nonmarket_perkm2","nonuse_perkm2"
"4613","MYS",2093,"Int2020$_perkm2_peryear",7405301.71936654,280429.933589698,604259.054397414
"4614","MYS",2094,"Int2020$_perkm2_peryear",7444761.58975396,281691.331739517,616194.315470214
"4615","MYS",2095,"Int2020$_perkm2_peryear",7484437.24301583,282958.436628993,628366.184924577
"4616","MYS",2096,"Int2020$_perkm2_peryear",7520376.39027295,284152.116875965,640282.822692195
"4617","MYS",2097,"Int2020$_perkm2_peryear",7556492.56544959,285350.854922223,652425.848891594
"4618","MYS",2098,"Int2020$_perkm2_peryear",7592786.65746669,286554.672282308,664799.571650314
"4619","MYS",2099,"Int2020$_perkm2_peryear",7629259.5597727,287763.590562591,677408.381212383
"4620","MYS",2100,"Int2020$_perkm2_peryear",7665912.17036674,288977.631461677,690256.751505937
"4621","MYT",2026,"Int2020$_perkm2_peryear",1969678.0327755,330615.006206251,225259.725711135
"4622","MYT",2027,"Int2020$_perkm2_peryear",1973497.82663794,330815.67132507,225251.726049922
"4623","MYT",2028,"Int2020$_perkm2_peryear",1977325.0282213,331016.458236577,225243.726672805
"4624","MYT",2029,"Int2020$_perkm2_peryear",1981159.65189135,331217.367014692,225235.727579768
"4625","MYT",2030,"Int2020$_perkm2_peryear",1985001.71204173,331418.397733381,225227.728770802
"4626","MYT",2031,"Int2020$_perkm2_peryear",1986986.50962987,331446.843232005,224862.694602599
"4627","MYT",2032,"Int2020$_perkm2_peryear",1988973.29181149,331475.291172095,224498.252057572
"4628","MYT",2033,"Int2020$_perkm2_peryear",1990962.06057099,331503.741553859,224134.400176855
"4629","MYT",2034,"Int2020$_perkm2_peryear",1992952.81789474,331532.194377508,223771.138003141
"4630","MYT",2035,"Int2020$_perkm2_peryear",1994945.56577108,331560.649643249,223408.46458067
"4631","MYT",2036,"Int2020$_perkm2_peryear",1996050.07203611,331520.293013092,222941.301470339
"4632","MYT",2037,"Int2020$_perkm2_peryear",1997155.1898136,331479.94129503,222475.115231551
"4633","MYT",2038,"Int2020$_perkm2_peryear",1998260.91944213,331439.594488467,222009.903821599
"4634","MYT",2039,"Int2020$_perkm2_peryear",1999367.26126045,331399.252592803,221545.665202044
"4635","MYT",2040,"Int2020$_perkm2_peryear",2000474.21560749,331358.915607442,221082.397338714
"4636","MYT",2041,"Int2020$_perkm2_peryear",2001424.22000237,331330.892685507,220716.701219714
"4637","MYT",2042,"Int2020$_perkm2_peryear",2002374.67554445,331302.872133462,220351.610004826
"4638","MYT",2043,"Int2020$_perkm2_peryear",2003325.58244798,331274.853951107,219987.122693469
"4639","MYT",2044,"Int2020$_perkm2_peryear",2004276.94092731,331246.83813824,219623.238286718
"4640","MYT",2045,"Int2020$_perkm2_peryear",2005228.75119689,331218.824694663,219259.955787296
"4641","MYT",2046,"Int2020$_perkm2_peryear",2005639.05739924,331163.556924893,218901.931729854
"4642","MYT",2047,"Int2020$_perkm2_peryear",2006049.44755769,331108.298377203,218544.492280879
"4643","MYT",2048,"Int2020$_perkm2_peryear",2006459.9216894,331053.049050053,218187.636485771
"4644","MYT",2049,"Int2020$_perkm2_peryear",2006870.47981158,330997.808941905,217831.363391501
"4645","MYT",2050,"Int2020$_perkm2_peryear",2007281.12194141,330942.578051222,217475.67204659
"4646","MYT",2051,"Int2020$_perkm2_peryear",2007203.73594627,330861.296639735,217117.527999958
"4647","MYT",2052,"Int2020$_perkm2_peryear",2007126.35293457,330780.035191433,216759.973753359
"4648","MYT",2053,"Int2020$_perkm2_peryear",2007048.97290618,330698.793701412,216403.008335493
"4649","MYT",2054,"Int2020$_perkm2_peryear",2006971.59586099,330617.572164771,216046.630776664
"4650","MYT",2055,"Int2020$_perkm2_peryear",2006894.22179891,330536.37057661,215690.840108774
"4651","MYT",2056,"Int2020$_perkm2_peryear",2006477.65445778,330427.295251066,215288.459443734
"4652","MYT",2057,"Int2020$_perkm2_peryear",2006061.17358277,330318.255919828,214886.829437367
"4653","MYT",2058,"Int2020$_perkm2_peryear",2005644.77915593,330209.252571015,214485.948689284
"4654","MYT",2059,"Int2020$_perkm2_peryear",2005228.47115932,330100.285192754,214085.815801713
"4655","MYT",2060,"Int2020$_perkm2_peryear",2004812.24957499,329991.353773176,213686.429379489
"4656","MYT",2061,"Int2020$_perkm2_peryear",2003891.65197128,329780.917781311,212944.192622101
"4657","MYT",2062,"Int2020$_perkm2_peryear",2002971.4771004,329570.615984801,212204.53401348
"4658","MYT",2063,"Int2020$_perkm2_peryear",2002051.72476822,329360.448298069,211467.44459846
"4659","MYT",2064,"Int2020$_perkm2_peryear",2001132.39478072,329150.414635592,210732.915452986
"4660","MYT",2065,"Int2020$_perkm2_peryear",2000213.48694398,328940.514911904,210000.937683996
"4661","MYT",2066,"Int2020$_perkm2_peryear",1998768.1694395,328704.629750627,209277.06140853
"4662","MYT",2067,"Int2020$_perkm2_peryear",1997323.89629489,328468.913743974,208555.680345074
"4663","MYT",2068,"Int2020$_perkm2_peryear",1995880.66675551,328233.366770644,207836.7858926
"4664","MYT",2069,"Int2020$_perkm2_peryear",1994438.48006727,327997.988709421,207120.36947972
"4665","MYT",2070,"Int2020$_perkm2_peryear",1992997.33547662,327762.779439179,206406.422564598
"4666","MYT",2071,"Int2020$_perkm2_peryear",1991343.45493398,327515.16217463,205688.399553035
"4667","MYT",2072,"Int2020$_perkm2_peryear",1989690.94685721,327267.731979246,204972.874317647
"4668","MYT",2073,"Int2020$_perkm2_peryear",1988039.8101074,327020.488711702,204259.838169461
"4669","MYT",2074,"Int2020$_perkm2_peryear",1986390.04354655,326773.432230777,203549.282449724
"4670","MYT",2075,"Int2020$_perkm2_peryear",1984741.6460376,326526.562395358,202841.198529804
"4671","MYT",2076,"Int2020$_perkm2_peryear",1982819.35599615,326262.270850525,202121.116599129
"4672","MYT",2077,"Int2020$_perkm2_peryear",1980898.92775823,325998.193224033,201403.590943957
"4673","MYT",2078,"Int2020$_perkm2_peryear",1978980.35952063,325734.329342737,200688.612489567
"4674","MYT",2079,"Int2020$_perkm2_peryear",1977063.64948186,325470.67903363,199976.172193447
"4675","MYT",2080,"Int2020$_perkm2_peryear",1975148.79584219,325207.242123846,199266.26104519
"4676","MYT",2081,"Int2020$_perkm2_peryear",1972714.34804152,324931.039926734,198619.880112684
"4677","MYT",2082,"Int2020$_perkm2_peryear",1970282.90079256,324655.072311279,197975.595914006
"4678","MYT",2083,"Int2020$_perkm2_peryear",1967854.450397,324379.339078248,197333.401647755
"4679","MYT",2084,"Int2020$_perkm2_peryear",1965428.99316112,324103.840028577,196693.290534601
"4680","MYT",2085,"Int2020$_perkm2_peryear",1963006.52539573,323828.574963372,196055.2558172
"4681","MYT",2086,"Int2020$_perkm2_peryear",1960025.70002761,323532.15381385,195452.835672355
"4682","MYT",2087,"Int2020$_perkm2_peryear",1957049.40104274,323236.003997697,194852.266587453
"4683","MYT",2088,"Int2020$_perkm2_peryear",1954077.62156783,322940.125266544,194253.542874734
"4684","MYT",2089,"Int2020$_perkm2_peryear",1951110.35473998,322644.517372247,193656.658863909
"4685","MYT",2090,"Int2020$_perkm2_peryear",1948147.59370675,322349.180066894,193061.608902118
"4686","MYT",2091,"Int2020$_perkm2_peryear",1945031.00453863,322043.560760858,192458.790692624
"4687","MYT",2092,"Int2020$_perkm2_peryear",1941919.40119811,321738.231212531,191857.854730957
"4688","MYT",2093,"Int2020$_perkm2_peryear",1938812.77570901,321433.191147195,191258.79513996
"4689","MYT",2094,"Int2020$_perkm2_peryear",1935711.12010792,321128.440290392,190661.606060829
"4690","MYT",2095,"Int2020$_perkm2_peryear",1932614.42644414,320823.978367921,190066.28165305
"4691","MYT",2096,"Int2020$_perkm2_peryear",1929266.03867081,320514.362251721,189506.290688943
"4692","MYT",2097,"Int2020$_perkm2_peryear",1925923.4522102,320205.044935318,188947.949622319
"4693","MYT",2098,"Int2020$_perkm2_peryear",1922586.65701116,319896.02613035,188391.2535921
"4694","MYT",2099,"Int2020$_perkm2_peryear",1919255.64303992,319587.305548735,187836.197751524
"4695","MYT",2100,"Int2020$_perkm2_peryear",1915930.4002801,319278.882902665,187282.777268109
"4696","NCL",2026,"Int2020$_perkm2_peryear",1086841.26119171,172375.976938837,228456.99721688
"4697","NCL",2027,"Int2020$_perkm2_peryear",1094483.35294161,172770.113110151,230223.889741134
"4698","NCL",2028,"Int2020$_perkm2_peryear",1102197.53468588,173165.761201865,232006.630519049
"4699","NCL",2029,"Int2020$_perkm2_peryear",1109984.50752644,173562.927497846,233805.364404247
"4700","NCL",2030,"Int2020$_perkm2_peryear",1117844.97944291,173961.618308862,235620.237582687
"4701","NCL",2031,"Int2020$_perkm2_peryear",1120693.11394158,173838.843847677,234839.358547999
"4702","NCL",2032,"Int2020$_perkm2_peryear",1123567.83140228,173716.796900261,234063.209532894
"4703","NCL",2033,"Int2020$_perkm2_peryear",1126469.22436783,173595.476011508,233291.749253372
"4704","NCL",2034,"Int2020$_perkm2_peryear",1129397.38608072,173474.879731283,232524.936832389
"4705","NCL",2035,"Int2020$_perkm2_peryear",1132352.41048601,173355.006614409,231762.731795652
"4706","NCL",2036,"Int2020$_perkm2_peryear",1133907.07365144,173113.777015494,230550.51088319
"4707","NCL",2037,"Int2020$_perkm2_peryear",1135480.6205923,172873.483678023,229347.181647799
"4708","NCL",2038,"Int2020$_perkm2_peryear",1137073.06633762,172634.12373121,228152.656675242
"4709","NCL",2039,"Int2020$_perkm2_peryear",1138684.42628026,172395.694313906,226966.849550435
"4710","NCL",2040,"Int2020$_perkm2_peryear",1140314.71617695,172158.192574573,225789.674845337
"4711","NCL",2041,"Int2020$_perkm2_peryear",1142366.4024879,172036.05996067,224928.892320376
"4712","NCL",2042,"Int2020$_perkm2_peryear",1144430.27280943,171914.298862606,224072.370508779
"4713","NCL",2043,"Int2020$_perkm2_peryear",1146506.35732215,171792.908626015,223220.082185609
"4714","NCL",2044,"Int2020$_perkm2_peryear",1148594.68635381,171671.888597969,222372.000329733
"4715","NCL",2045,"Int2020$_perkm2_peryear",1150695.2903798,171551.238126973,221528.098122176
"4716","NCL",2046,"Int2020$_perkm2_peryear",1152818.3473031,171489.861316976,220807.899655439
"4717","NCL",2047,"Int2020$_perkm2_peryear",1154949.46169723,171428.63635794,220090.371250947
"4718","NCL",2048,"Int2020$_perkm2_peryear",1157088.65552289,171367.563092992,219375.50131107
"4719","NCL",2049,"Int2020$_perkm2_peryear",1159235.95081106,171306.6413655,218663.278296448
"4720","NCL",2050,"Int2020$_perkm2_peryear",1161391.36966327,171245.871019071,217953.690725671
"4721","NCL",2051,"Int2020$_perkm2_peryear",1163166.48793767,171180.098472528,217299.541333545
"4722","NCL",2052,"Int2020$_perkm2_peryear",1164948.56990641,171114.480987681,216647.590384207
"4723","NCL",2053,"Int2020$_perkm2_peryear",1166737.63004663,171049.018376436,215997.829275697
"4724","NCL",2054,"Int2020$_perkm2_peryear",1168533.68288226,170983.710450991,215350.249445599
"4725","NCL",2055,"Int2020$_perkm2_peryear",1170336.74298407,170918.557023834,214704.842370854
"4726","NCL",2056,"Int2020$_perkm2_peryear",1172950.06647689,171000.992250429,214527.675399309
"4727","NCL",2057,"Int2020$_perkm2_peryear",1175571.64741418,171083.517401713,214350.716584312
"4728","NCL",2058,"Int2020$_perkm2_peryear",1178201.51157465,171166.132571748,214173.965733123
"4729","NCL",2059,"Int2020$_perkm2_peryear",1180839.68481901,171248.837854704,213997.422653222
"4730","NCL",2060,"Int2020$_perkm2_peryear",1183486.19309024,171331.633344856,213821.087152301
"4731","NCL",2061,"Int2020$_perkm2_peryear",1185987.52506134,171445.368986685,213936.467173474
"4732","NCL",2062,"Int2020$_perkm2_peryear",1188495.49875111,171559.208502467,214051.939290822
"4733","NCL",2063,"Int2020$_perkm2_peryear",1191010.13247263,171673.152000697,214167.50361628
"4734","NCL",2064,"Int2020$_perkm2_peryear",1193531.44459019,171787.199589991,214283.160261955
"4735","NCL",2065,"Int2020$_perkm2_peryear",1196059.45351947,171901.351379086,214398.909340139
"4736","NCL",2066,"Int2020$_perkm2_peryear",1198725.08554758,172071.654906257,214951.086186018
"4737","NCL",2067,"Int2020$_perkm2_peryear",1201397.33492939,172242.141205223,215504.69167853
"4738","NCL",2068,"Int2020$_perkm2_peryear",1204076.21885765,172412.810484645,216059.729534358
"4739","NCL",2069,"Int2020$_perkm2_peryear",1206761.75457058,172583.662953433,216616.203479923
"4740","NCL",2070,"Int2020$_perkm2_peryear",1209453.95935203,172754.698820744,217174.1172514
"4741","NCL",2071,"Int2020$_perkm2_peryear",1212016.17084009,172950.369431418,217930.631862543
"4742","NCL",2072,"Int2020$_perkm2_peryear",1214584.38863437,173146.273472055,218689.808608028
"4743","NCL",2073,"Int2020$_perkm2_peryear",1217158.62756253,173342.411235231,219451.656969026
"4744","NCL",2074,"Int2020$_perkm2_peryear",1219738.90248986,173538.783013911,220216.186460956
"4745","NCL",2075,"Int2020$_perkm2_peryear",1222325.22831937,173735.389101438,220983.406633595
"4746","NCL",2076,"Int2020$_perkm2_peryear",1224749.14749253,173942.959579547,221999.754347429
"4747","NCL",2077,"Int2020$_perkm2_peryear",1227178.54531292,174150.793579112,223020.783527783
"4748","NCL",2078,"Int2020$_perkm2_peryear",1229613.43474438,174358.891451672,224046.515775652
"4749","NCL",2079,"Int2020$_perkm2_peryear",1232053.82878195,174567.253549252,225076.972791905
"4750","NCL",2080,"Int2020$_perkm2_peryear",1234499.74045196,174775.880224365,226112.176377735
"4751","NCL",2081,"Int2020$_perkm2_peryear",1236657.48899463,174976.851829287,227335.270987411
"4752","NCL",2082,"Int2020$_perkm2_peryear",1238820.61188993,175178.095765363,228564.999758165
"4753","NCL",2083,"Int2020$_perkm2_peryear",1240989.1220466,175379.612437543,229801.398771899
"4754","NCL",2084,"Int2020$_perkm2_peryear",1243163.03240477,175581.402251403,231044.504307305
"4755","NCL",2085,"Int2020$_perkm2_peryear",1245342.35593599,175783.465613154,232294.352840916
"4756","NCL",2086,"Int2020$_perkm2_peryear",1247446.87947206,176009.607717241,233759.551219536
"4757","NCL",2087,"Int2020$_perkm2_peryear",1249556.0208541,176236.066288557,235233.998339828
"4758","NCL",2088,"Int2020$_perkm2_peryear",1251669.79030265,176462.841797905,236717.752625132
"4759","NCL",2089,"Int2020$_perkm2_peryear",1253788.19806101,176689.93471682,238210.872868112
"4760","NCL",2090,"Int2020$_perkm2_peryear",1255911.25439521,176917.345517564,239713.418233083
"4761","NCL",2091,"Int2020$_perkm2_peryear",1258351.1595333,177206.041199771,241602.473195797
"4762","NCL",2092,"Int2020$_perkm2_peryear",1260796.13166996,177495.217663714,243506.427336253
"4763","NCL",2093,"Int2020$_perkm2_peryear",1263246.18170704,177784.875724436,245425.398254691
"4764","NCL",2094,"Int2020$_perkm2_peryear",1265701.32057026,178075.016198383,247359.504480202
"4765","NCL",2095,"Int2020$_perkm2_peryear",1268161.55920931,178365.639903409,249308.865478082
"4766","NCL",2096,"Int2020$_perkm2_peryear",1270781.92363118,178694.613483869,251654.01472001
"4767","NCL",2097,"Int2020$_perkm2_peryear",1273408.03209766,179024.204836332,254021.258667063
"4768","NCL",2098,"Int2020$_perkm2_peryear",1276039.89760911,179354.415139728,256410.805781985
"4769","NCL",2099,"Int2020$_perkm2_peryear",1278677.53319579,179685.245575273,258822.866496919
"4770","NCL",2100,"Int2020$_perkm2_peryear",1281320.951918,180016.697326467,261257.653232032
"4771","NGA",2026,"Int2020$_perkm2_peryear",5770728.20327135,154713.347057145,32942.4722160666
"4772","NGA",2027,"Int2020$_perkm2_peryear",5934763.77714181,157056.539032811,34405.997066703
"4773","NGA",2028,"Int2020$_perkm2_peryear",6103468.36010322,159435.267995834,35934.727426982
"4774","NGA",2029,"Int2020$_perkm2_peryear",6276975.00306649,161850.073564294,37531.5758623005
"4775","NGA",2030,"Int2020$_perkm2_peryear",6455420.55232395,164301.503559292,39199.585331089
"4776","NGA",2031,"Int2020$_perkm2_peryear",6654923.14775556,167109.464464309,41264.8741787591
"4777","NGA",2032,"Int2020$_perkm2_peryear",6860599.94049548,169965.470197831,43439.2116167492
"4778","NGA",2033,"Int2020$_perkm2_peryear",7072642.23779767,172870.343662456,45728.3666215166
"4779","NGA",2034,"Int2020$_perkm2_peryear",7291247.28063321,175824.921868128,48138.4138920511
"4780","NGA",2035,"Int2020$_perkm2_peryear",7516618.42789664,178830.056174186,50675.7500764516
"4781","NGA",2036,"Int2020$_perkm2_peryear",7747439.46173033,181899.47038676,53405.7141683633
"4782","NGA",2037,"Int2020$_perkm2_peryear",7985360.03150449,185021.638265293,56283.0665010553
"4783","NGA",2038,"Int2020$_perkm2_peryear",8230598.80761027,188197.467558677,59315.7798103917
"4784","NGA",2039,"Int2020$_perkm2_peryear",8483381.20377563,191427.881652238,62512.2588404882
"4785","NGA",2040,"Int2020$_perkm2_peryear",8743939.58523495,194713.819837343,65881.3637875984
"4786","NGA",2041,"Int2020$_perkm2_peryear",9012700.07834282,198122.344370222,69602.263378555
"4787","NGA",2042,"Int2020$_perkm2_peryear",9289738.9832646,201590.636962551,73533.8520849138
"4788","NGA",2043,"Int2020$_perkm2_peryear",9575311.76692611,205119.74722203,77688.0866563525
"4789","NGA",2044,"Int2020$_perkm2_peryear",9869681.79268089,208710.743213882,82077.6037422642
"4790","NGA",2045,"Int2020$_perkm2_peryear",10173120.5647394,212364.711785829,86715.758620692
"4791","NGA",2046,"Int2020$_perkm2_peryear",10483951.0927452,216098.72400039,91749.6003051727
"4792","NGA",2047,"Int2020$_perkm2_peryear",10804311.7774679,219898.637839436,97077.026017172
"4793","NGA",2048,"Int2020$_perkm2_peryear",11134495.7299343,223765.620400164,102715.230208014
"4794","NGA",2049,"Int2020$_perkm2_peryear",11474805.1015898,227700.859513802,108682.418158206
"4795","NGA",2050,"Int2020$_perkm2_peryear",11825551.3638452,231705.564115018,114997.865602753
"4796","NGA",2051,"Int2020$_perkm2_peryear",12189032.6375924,235927.197732489,122159.551509704
